"WORD","POS"
"تخمينول","Verb"
"تخميني","Adjective"
"تخنول","Verb"
"تخنيک","Noun"
"تخنيکي","Adjective"
"تخنېدل","Verb"
"تخه","Noun"
"تخول","Verb"
"تخيل","Noun"
"تخيلي","Adjective"
"تخېدل","Verb"
"تدابير","Noun"
"تدارک","Noun"
"تداعي","Noun"
"تدافعي","Adjective"
"تداوي","Noun"
"تدبير","Noun"
"تدريج","Noun"
"تدريجي","Adjective"
"تدريس","Noun"
"تدريسي","Adjective"
"تدفين","Noun"
"تدقيق","Noun"
"تدوين","Noun"
"تذکر","Noun"
"تذکره","Noun"
"تذکير","Noun"
"تراجيدي","Adjective"
"تراخم","Noun"
"ترازو","Noun"
"تراژيدي","Adjective"
"تراشل","Verb"
"تراشې","Noun"
"ترافيک","Noun"
"ترافيکي","Adjective"
"تراکتور","Noun"
"تراکم","Noun"
"ترام","Noun"
"تراموای","Noun"
"ترانزيت","Noun"
"ترانه","Noun"
"تراټ","Noun"
"تربت","Adjective"
"تربوچه","Noun"
"تربوخته","Adjective"
"تربور","Noun"
"تربورګلوي","Noun"
"تربيت","Noun"
"تربيتي","Adjective"
"تربيه","Noun"
"تربيوي","Adjective"
"تربګني","Noun"
"ترپ","Noun"
"ترپا","Noun"
"ترپال","Noun"
"ترپايه","Adverb"
"ترپل","Verb"
"ترپل","Verb"
"ترپهار","Noun"
"ترپول","Verb"
"ترپی","Noun"
"ترت","Adjective"
"ترتاب","Noun"
"ترتيب","Noun"
"ترتيبول","Verb"
"ترتيبي","Adjective"
"ترتېزک","Noun"
"ترجمان","Noun"
"ترجماني","Noun"
"ترجمه","Noun"
"ترجيح","Noun"
"ترجيع بند","Noun"
"ترچل","Verb"
"ترچی","Noun"
"ترحم","Noun"
"ترخه","Adjective"
"ترخه","Noun"
"ترخيص","Noun"
"ترخځ","Noun"
"تردد","Noun"
"ترديد","Noun"
"ترديدول","Verb"
"ترسب","Noun"
"ترسره کول","Verb"
"ترسيم","Noun"
"ترسيمي هندسه","Noun"
"ترسېری","Noun"
"ترشا","Adverb"
"ترشح","Noun"
"ترشي","Noun"
"ترغاک","Noun"
"ترغونی","Noun"
"ترفيع","Noun"
"ترقي","Noun"
"ترک","Noun"
"ترکاڼ","Noun"
"ترکاڼي","Noun"
"ترکمني","Noun"
"ترکول","Verb"
"ترکي","Noun"
"ترکيب","Noun"
"ترکيبي","Adjective"
"ترکيه","Noun"
"ترکېدل","Verb"
"ترله","Noun"
"ترموز","Noun"
"ترميم","Noun"
"ترميمول","Verb"
"ترناو","Noun"
"ترنج","Noun"
"ترنجی","Noun"
"ترند","Adjective"
"ترنده","Noun"
"ترنه انا","Noun"
"ترنيکه","Noun"
"ترنځی","Adjective"
"ترنګ","Noun"
"ترنګهار","Noun"
"ترنګول","Verb"
"ترنګړ","Noun"
"تره","Noun"
"تره","Noun"
"تره","Noun"
"تره کی","Noun"
"ترور","Adjective"
"ترور","Noun"
"ترور","Noun"
"ترورزی","Noun"
"تروش","Adjective"
"ترول","Verb"
"ترويج","Noun"
"تروږمۍ","Noun"
"تروې","Noun"
"ترياک","Noun"
"تريحي","Adjective"
"تريخ","Adjective"
"تريخوالی","Noun"
"تريخول","Verb"
"تريخی","Noun"
"تريخېدل","Verb"
"تريل","Verb"
"ترينداره","Noun"
"ترينګلی","Adjective"
"تريو","Adjective"
"تريوتندی","Adjective"
"تريونجن","Adjective"
"تريووالی","Noun"
"تريوول","Verb"
"تريوېدل","Verb"
"ترټل","Verb"
"ترړي","Noun"
"ترښکه","Noun"
"ترښځ","Noun"
"ترڼی","Noun"
"تری تم","Adjective"
"ترۍ","Noun"
"ترۍ","Noun"
"ترې","Adverb"
"ترېدل","Verb"
"ترېلی","Noun"
"تزلزل","Noun"
"تزيين","Noun"
"تساند","Noun"
"تسبيح","Noun"
"تسپې","Noun"
"تسخير","Noun"
"تسخين","Noun"
"تسعير","Noun"
"تسکره","Noun"
"تسکين","Noun"
"تسلسل","Noun"
"تسلط","Noun"
"تسلي","Noun"
"تسليت","Noun"
"تسليح","Noun"
"تسليم","Adjective"
"تسليمول","Verb"
"تسليمي","Noun"
"تسليمېدل","Verb"
"تسمه","Noun"
"تسميه","Noun"
"تسويد","Noun"
"تش تور","Adjective"
"تش لاسی","Adjective"
"تشبث","Noun"
"تشبيه","Noun"
"تشبيه کول","Verb"
"تشپاڼی","Adjective"
"تشتت","Noun"
"تشجيع","Noun"
"تشخيص","Noun"
"تشخيصول","Verb"
"تشدد","Noun"
"تشريح","Noun"
"تشريح کول","Verb"
"تشريف","Noun"
"تشريف راوړل","Verb"
"تشريف لرل","Verb"
"تشريف وړل","Verb"
"تشريفات","Noun"
"تشريفاتي","Adjective"
"تشکر","Noun"
"تشکرکول","Verb"
"تشکل","Noun"
"تشکيل","Noun"
"تشکيلول","Verb"
"تشناب","Noun"
"تشنج","Noun"
"تشنک","Noun"
"تشه","Adjective"
"تشوالی","Noun"
"تشول","Verb"
"تشويش","Noun"
"تشويق","Noun"
"تشويقول","Verb"
"تشی","Noun"
"تصادف","Noun"
"تصادفي","Adjective"
"تصادم","Noun"
"تصاعد","Noun"
"تصحيح","Noun"
"تصدي","Noun"
"تصديق","Noun"
"تصرف","Noun"
"تصرفول","Verb"
"تصريح","Noun"
"تصريف","Noun"
"تصريفي","Adjective"
"تصغير","Adjective"
"تصفيه","Noun"
"تصفيه خانه","Noun"
"تصميم","Noun"
"تصنع","Noun"
"تصنيف","Noun"
"تصور","Noun"
"تصورول","Verb"
"تصوري","Adjective"
"تصوف","Noun"
"تصويب","Noun"
"تصوير","Noun"
"تصويرول","Verb"
"تضاد","Noun"
"تضاعف","Noun"
"تضامن","Noun"
"تضامني","Adjective"
"تضرع","Noun"
"تضعيف","Noun"
"تضمن","Noun"
"تضمين","Noun"
"تضمينول","Verb"
"تطابق","Noun"
"تطبيق","Noun"
"تطبيقات","Noun"
"تطبيقول","Verb"
"تطبيقي","Adjective"
"تطميع","Noun"
"تطور","Noun"
"تظاهر","Noun"
"تعادل","Noun"
"تعاقب","Noun"
"تعالی","Adjective"
"تعامل","Noun"
"تعاون","Noun"
"تعاوني","Adjective"
"تعبير","Noun"
"تعبيرول","Verb"
"تعبيه","Noun"
"تعجب","Noun"
"تعجيز","Noun"
"تعداد","Noun"
"تعدي","Noun"
"تعديل","Noun"
"تعديلول","Verb"
"تعذيب","Noun"
"تعرض","Noun"
"تعرضي","Adjective"
"تعرفه","Noun"
"تعريف","Noun"
"تعريفول","Verb"
"تعزيت","Noun"
"تعزير","Noun"
"تعصب","Noun"
"تعطيل","Noun"
"تعظيم","Noun"
"تعفن","Noun"
"تعقل","Noun"
"تعقيب","Noun"
"تعقيبول","Verb"
"تعقيد","Noun"
"تعقيم","Noun"
"تعلق","Noun"
"تعلقات","Noun"
"تعلل","Noun"
"تعليق","Noun"
"تعليل","Noun"
"تعليم","Noun"
"تعليم يافته","Adjective"
"تعليمي","Adjective"
"تعمير","Noun"
"تعميراتي","Adjective"
"تعميري","Adjective"
"تعميل","Noun"
"تعميلول","Verb"
"تعميم","Noun"
"تعهد","Noun"
"تعويذ","Noun"
"تعويض","Noun"
"تعويق","Noun"
"تعيين","Noun"
"تعيينول","Verb"
"تغذيه","Noun"
"تغمه","Noun"
"تغنول","Verb"
"تغيير","Noun"
"تفاله","Noun"
"تفاهم","Noun"
"تفاوت","Noun"
"تفتيش","Noun"
"تفتين","Noun"
"تفحص","Noun"
"تفرقه","Noun"
"تفريح","Noun"
"تفريحي","Adjective"
"تفريط","Noun"
"تفريق","Noun"
"تفريقول","Verb"
"تفسير","Noun"
"تفسيرول","Verb"
"تفصيل","Noun"
"تفصيلات","Noun"
"تفکر","Noun"
"تفکيک","Noun"
"تفنن","Noun"
"تفهيم","Noun"
"تفوق","Noun"
"تفويض","Noun"
"تقاضا","Noun"
"تقاطع","Noun"
"تقاعد","Noun"
"تقبيح","Noun"
"تقدس","Noun"
"تقدم","Noun"
"تقدير","Noun"
"تقديرنامه","Noun"
"تقديرول","Verb"
"تقديم","Noun"
"تقديمول","Verb"
"تقرر","Noun"
"تقرير","Noun"
"تقريظ","Noun"
"تقسيم","Noun"
"تقسيمات","Noun"
"تقسيمول","Verb"
"تقصير","Noun"
"تقطير","Noun"
"تقطيع","Noun"
"تقلب","Noun"
"تقلبي","Adjective"
"تقليد","Noun"
"تقليدي","Adjective"
"تقليل","Noun"
"تقنين","Noun"
"تقنيني","Adjective"
"تقويم","Noun"
"تقويه","Noun"
"تقويه کول","Verb"
"تقوی","Noun"
"تک","Adverb"
"تک سپين","Adjective"
"تک سور","Adjective"
"تکامل","Noun"
"تکاملي","Adjective"
"تکبر","Noun"
"تکثر","Noun"
"تکثير","Noun"
"تکذيب","Noun"
"تکذيبول","Verb"
"تکرار","Noun"
"تکرارول","Verb"
"تکرارېدل","Verb"
"تکفير","Noun"
"تکفين","Noun"
"تکل","Noun"
"تکلف","Noun"
"تکلم","Noun"
"تکليف","Noun"
"تکميل","Noun"
"تکميلول","Verb"
"تکه","Adverb"
"تکه","Noun"
"تکوين","Noun"
"تکيه","Noun"
"تکيه کلام","Noun"
"تکړه","Adjective"
"تکړه والی","Noun"
"تل","Adverb"
"تل","Noun"
"تلاشي","Noun"
"تلافي","Noun"
"تلاوت","Noun"
"تلاښ","Noun"
"تلتک","Noun"
"تلخيص","Noun"
"تلغاک","Noun"
"تلف","Noun"
"تلفظ","Noun"
"تلقي","Noun"
"تلقيح","Noun"
"تلقين","Noun"
"تلکه","Noun"
"تلل","Verb"
"تلل","Verb"
"تللی","Participles"
"تللی","Participles"
"تلن لار","Noun"
"تله","Noun"
"تلوار","Noun"
"تلوسه","Noun"
"تلول","Verb"
"تلولی","Adjective"
"تلونکی","Adjective"
"تلويزيون","Noun"
"تلين","Noun"
"تلګراف","Noun"
"تلګرافي","Adjective"
"تلی","Noun"
"تم","Adjective"
"تم","Noun"
"تمارض","Noun"
"تماس","Noun"
"تماشه","Noun"
"تماکو","Noun"
"تمام","Adjective"
"تمامول","Verb"
"تماميت","Noun"
"تمامی","Noun"
"تمامېدل","Verb"
"تمانچه","Noun"
"تمايل","Noun"
"تمباکو","Noun"
"تمبری","Noun"
"تمبکه","Noun"
"تمبل","Noun"
"تمبه","Noun"
"تمبور","Noun"
"تمبېدل","Verb"
"تمثال","Noun"
"تمثيل","Noun"
"تمثيلول","Verb"
"تمجيد","Noun"
"تمدن","Noun"
"تمديد","Noun"
"تمديدول","Verb"
"تمرد","Noun"
"تمرکز","Noun"
"تمرين","Noun"
"تمساح","Noun"
"تمسخر","Noun"
"تمسک","Noun"
"تملق","Noun"
"تمليک","Noun"
"تمنا","Noun"
"تمه","Noun"
"تمييز","Noun"
"تمځی","Noun"
"تن","Noun"
"تناسب","Noun"
"تناسخ","Noun"
"تناسل","Noun"
"تناسلي","Adjective"
"تناظر","Noun"
"تناقض","Noun"
"تناو","Noun"
"تناوب","Noun"
"تنبور","Noun"
"تنبيه","Noun"
"تنخا","Noun"
"تند","Adjective"
"تنداره","Noun"
"تندر","Noun"
"تنده","Noun"
"تندوالی","Noun"
"تندی","Adjective"
"تندی","Noun"
"تنزانيا","Noun"
"تنزل","Noun"
"تنزيل","Noun"
"تنظيم","Noun"
"تنظيمول","Verb"
"تنفر","Noun"
"تنفس","Noun"
"تنقيد","Noun"
"تنقيص","Noun"
"تنقيط","Noun"
"تنکی","Adjective"
"تنه","Noun"
"تنها","Adjective"
"تنور","Noun"
"تنوع","Noun"
"تنوير","Noun"
"تنګ","Adjective"
"تنګوالی","Noun"
"تنګول","Verb"
"تنګی","Noun"
"تنګېدل","Verb"
"ته","proNoun"
"تهجي","Noun"
"تهديد","Noun"
"تهديدول","Verb"
"تهذيب","Noun"
"تهمت","Noun"
"تهور","Noun"
"توازن","Noun"
"تواضع","Noun"
"توافق","Noun"
"توان","Noun"
"توب","suffix"
"توبرکلوز","Noun"
"توبره","Noun"
"توبه","Noun"
"توبه ګار","Adjective"
"توبيخ","Noun"
"توبين","Noun"
"توپ","Noun"
"توپان","Noun"
"توپچي","Noun"
"توپخانه","Noun"
"توپک","Noun"
"توپنچه","Noun"
"توپير","Noun"
"توپړ","Noun"
"توت","Noun"
"توتکه","Noun"
"توتکۍ","Noun"
"توتنی","Noun"
"توتي","Noun"
"توتيا","Noun"
"توتړی","Adjective"
"توجه","Noun"
"توجيه","Noun"
"توخته","Noun"
"توخي","Noun"
"تود","Adjective"
"تودوالی","Noun"
"تودول","Verb"
"تودېدل","Verb"
"تور","Adjective"
"تور","Noun"
"تورات","Noun"
"توربخون","Adjective"
"توربين","Noun"
"تورپوستی","Noun"
"تورت","Adjective"
"تورتم","Noun"
"تورتېيلی","Adjective"
"تورزن","Noun"
"تورم","Noun"
"تورن","Adjective"
"تورن","Noun"
"تورن جنرال","Noun"
"توره","Noun"
"توره بحيره","Noun"
"توره بلا","Noun"
"توره تبه","Noun"
"توره غاړه","Noun"
"توره ټوخله","Noun"
"توري","Noun"
"توريالی","Adjective"
"توری","Noun"
"توری","Noun"
"تورېدل","Verb"
"توزن","Adjective"
"توزيع","Noun"
"توس","Noun"
"توسل","Noun"
"توسن","Adjective"
"توسه","Noun"
"توسول","Verb"
"توشک","Noun"
"توشول","Verb"
"توشی","Noun"
"توصل","Noun"
"توصيف","Noun"
"توصيه","Noun"
"توضيح","Noun"
"توضيح کول","Verb"
"توطيه","Noun"
"توغ","Noun"
"توغل","Noun"
"توغندی","Noun"
"توغه","Noun"
"توغه","Noun"
"توغول","Verb"
"توفيق","Noun"
"توقع","Noun"
"توقف","Noun"
"توقف کول","Verb"
"توقيف","Noun"
"توقيفول","Verb"
"توکاڼۍ","Noun"
"توکرکۍ","Noun"
"توکل","Noun"
"توکل","Verb"
"توکلي","Adjective"
"توکم","Noun"
"توکه","Noun"
"توکول","Verb"
"توکۍ","Noun"
"تول","Noun"
"تولد","Noun"
"تولکه","Noun"
"توله","Noun"
"توليد","Noun"
"توليدول","Verb"
"توليدي","Adjective"
"تولۍ","Noun"
"تولېدل","Verb"
"تومت","Noun"
"تومتي","Adjective"
"تومتي","Noun"
"تومن","Noun"
"تومنه","Noun"
"تون","suffix"
"تونګ","Noun"
"توهم","Noun"
"توهين","Noun"
"تويول","Verb"
"تويېدل","Verb"
"توړۍ","Noun"
"توږل","Verb"
"توښ","Adjective"
"توښ","Noun"
"توښه","Noun"
"توښۍ","Noun"
"توګه","Noun"
"توڼۍ","Noun"
"تيا","suffix"
"تياتر","Noun"
"تيار","Adjective"
"تياره","Noun"
"تيارول","Verb"
"تياری","Noun"
"تيارېدل","Verb"
"تيپچه","Noun"
"تيت","Adjective"
"تيتانوس","Noun"
"تيتر","Noun"
"تيتول","Verb"
"تير","Noun"
"تيرکښ","Noun"
"تيز","Noun"
"تيلفون","Noun"
"تيلفوني","Adjective"
"تيلګراف","Noun"
"تيمم","Noun"
"تينداره","Noun"
"تيندک","Noun"
"تيور","Adjective"
"تيږکه","Noun"
"تيږه","Noun"
"تړ","Noun"
"تړاک","Noun"
"تړانګه","Noun"
"تړاو","Noun"
"تړک","Noun"
"تړل","Verb"
"تړم","Adjective"
"تړه","Noun"
"تړون","Noun"
"تږی","Adjective"
"تښځ","Noun"
"تګ","Noun"
"تګ راتګ","Noun"
"تګ لاره","Noun"
"تڼاکه","Noun"
"تڼۍ","Noun"
"تی","Noun"
"تی لرونکي","Adjective"
"تې","Noun"
"تېر","Adjective"
"تېرايستل","Verb"
"تېره","Adjective"
"تېروتل","Verb"
"تېرول","Verb"
"تېری","Noun"
"تېرېدل","Verb"
"تېز","Adjective"
"تېز","Noun"
"تېزاب","Noun"
"تېزوالی","Noun"
"تېزول","Verb"
"تېزېدل","Verb"
"تېسه","Noun"
"تېش","Noun"
"تېشلی","Adjective"
"تېشن","Adjective"
"تېشه","Noun"
"تېغ","Noun"
"تېغه","Noun"
"تېکه","Noun"
"تېکی","Noun"
"تېل","Noun"
"تېلي","Adjective"
"تېلی","Noun"
"تېيني","Noun"
"تېښته","Noun"
"ثابت","Adjective"
"ثابتول","Verb"
"ثانوي","Adjective"
"ثاني","Adjective"
"ثانيه","Noun"
"ثانيه ګر","Noun"
"ثبات","Noun"
"ثبت","Noun"
"ثبتول","Verb"
"ثبتېدل","Verb"
"ثبوت","Noun"
"ثروت","Noun"
"ثروتمن","Adjective"
"ثقافت","Noun"
"ثقل","Noun"
"ثقلت","Noun"
"ثقه","Adjective"
"ثقيل","Adjective"
"ثلث","Noun"
"ثمر","Noun"
"ثنا","Noun"
"ثنايا","Noun"
"ثواب","Noun"
"ثوابت","Noun"
"ثور","Noun"
"ج","Noun"
"جابر","Adjective"
"جابکول","Verb"
"جابۍ","Noun"
"جاپان","Noun"
"جاپانی","Adjective"
"جاج","Noun"
"جاده","Noun"
"جادو","Noun"
"جادوګر","Noun"
"جادوګري","Noun"
"جاذب","Noun"
"جاذبه","Noun"
"جار","Noun"
"جارايستل","Verb"
"جارچي","Noun"
"جارحه","Noun"
"جارو","Noun"
"جارو کښ","Noun"
"جاروتل","Verb"
"جاري","Adjective"
"جاسوس","Noun"
"جاسوسي","Noun"
"جاغور","Noun"
"جاکت","Noun"
"جال","Noun"
"جاله","Noun"
"جاله وان","Noun"
"جالۍ","Noun"
"جام","Noun"
"جامد","Adjective"
"جامع","Adjective"
"جامعه","Noun"
"جامن","Noun"
"جامه","Noun"
"جانان","Noun"
"جانجو","Adjective"
"جانخانۍ","Noun"
"جاندم","Noun"
"جاني","Noun"
"جاهل","Adjective"
"جاهليت","Noun"
"جايداد","Noun"
"جايز","Adjective"
"جايزه","Noun"
"جبجوب","Adjective"
"جبران","Noun"
"جبراييل","Noun"
"جبري","Adjective"
"جبرۍ","Noun"
"جبل","Noun"
"جبن","Noun"
"جبه","Noun"
"جبه خانه","Noun"
"جبهه","Noun"
"جبون","Adjective"
"جبيره","Noun"
"جپړ","Noun"
"جت","Noun"
"جثه","Noun"
"جج","Noun"
"ججوری","Noun"
"ججوری","Noun"
"جد","Noun"
"جدا","Adjective"
"جدار","Noun"
"جدايي","Noun"
"جدول","Noun"
"جدي","Adjective"
"جديت","Noun"
"جذاب","Noun"
"جذام","Noun"
"جذب","Noun"
"جذبه","Noun"
"جذبول","Verb"
"جذبېدل","Verb"
"جذر","Noun"
"جر","Noun"
"جراپه","Noun"
"جراثيم","Noun"
"جراح","Noun"
"جراحي","Noun"
"جرأت","Noun"
"جرثقيل","Noun"
"جرم","Noun"
"جرمن","Noun"
"جرمني","Noun"
"جرنيل","Noun"
"جرنګ","Noun"
"جرنګانی","Noun"
"جره","Adjective"
"جره توب","Noun"
"جريان","Noun"
"جريب","Noun"
"جريبکښ","Noun"
"جريبن","Noun"
"جريبول","Verb"
"جريده","Noun"
"جريمه","Noun"
"جرګه","Noun"
"جرګه ګۍ","Noun"
"جرۍ","Noun"
"جز","Noun"
"جزء","Noun"
"جزا","Noun"
"جزايي","Adjective"
"جزغاله","Noun"
"جزکی","Noun"
"جزهار","Noun"
"جزول","Verb"
"جزيره","Noun"
"جزيه","Noun"
"جزيي","Adjective"
"جسارت","Noun"
"جسامت","Noun"
"جست","Adjective"
"جست","Noun"
"جسته","Noun"
"جسد","Noun"
"جسم","Noun"
"جسماني","Adjective"
"جسمي","Adjective"
"جسور","Adjective"
"جسيم","Adjective"
"جشن","Noun"
"جعبه","Noun"
"جعفري","Noun"
"جعل","Noun"
"جعلي","Adjective"
"جغات","Noun"
"جغجي","Adjective"
"جغرافيه","Noun"
"جغله","Noun"
"جغندر","Noun"
"جفا","Noun"
"جک","Noun"
"جکړ","Noun"
"جل","Noun"
"جل وهلی","Adjective"
"جلا","Adjective"
"جلا","Noun"
"جلاپ","Noun"
"جلاد","Noun"
"جلال","Noun"
"جلالتماب","Adjective"
"جلاوطنه","Adjective"
"جلاوطني","Noun"
"جلب","Noun"
"جلبول","Verb"
"جلبي","Noun"
"جلبۍ","Noun"
"جلد","Noun"
"جلسه","Noun"
"جلغ","Noun"
"جلغه","Adjective"
"جلغوزه","Noun"
"جلک","Noun"
"جلکه","Noun"
"جلکوټې","Noun"
"جلکۍ","Noun"
"جلنانۍ","Noun"
"جلو","Noun"
"جلوبل","Noun"
"جلوس","Noun"
"جلوه","Noun"
"جلي","Adjective"
"جليا","Adjective"
"جلګه","Noun"
"جلۍ","Noun"
"جم","Noun"
"جماد","Noun"
"جماع","Noun"
"جماعت","Noun"
"جمال","Noun"
"جمالکوټه","Noun"
"جماهير","Noun"
"جمبوری","Noun"
"جمجمه","Noun"
"جمدر","Noun"
"جمع","Noun"
"جمعه","Noun"
"جمله","Noun"
"جملي","Noun"
"جمنازيوم","Noun"
"جمناستيک","Noun"
"جمهوري","Adjective"
"جمهوريت","Noun"
"جموريخواه","Noun"
"جميعت","Noun"
"جميکا","Noun"
"جن","Noun"
"جنازه","Noun"
"جناور","Noun"
"جنايت","Noun"
"جنايي","Adjective"
"جنبه","Noun"
"جنت","Noun"
"جنتري","Noun"
"جنتي","Adjective"
"جنجال","Noun"
"جنجالي","Adjective"
"جنحه","Noun"
"جنرال","Noun"
"جنريټر","Noun"
